gencodeID,Symbol,gencodeTx,AveExpr,t,P.Value,adj.P.Val,logFC,Length,ensemblID,gene_type,EntrezID
ENSG00000178537.9,SLC25A20,ENST00000430379.5;ENST00000319017.4;ENST00000479050.1;ENST00000440964.1,1.10978572818249,-8.11970307440582,3.14849473057789e-14,6.74407571289784e-10,-2.30175651608978,1982,ENSG00000178537,protein_coding,788
ENSG00000257093.6,KIAA1147,ENST00000536163.5;ENST00000482493.1,6.50377764877348,-8.12076125705275,3.12737614289061e-14,6.69883969807168e-10,-1.0658991805447,7356,ENSG00000257093,protein_coding,57189
ENSG00000261371.5,PECAM1,ENST00000563924.5;ENST00000568702.5;ENST00000566422.1;ENST00000564866.5;ENST00000563523.5;ENST00000561739.5;ENST00000566616.1;ENST00000569967.1;ENST00000569530.1,2.85082904249104,-8.10634508891644,3.42754153527101e-14,7.3417939685505e-10,-2.71799659277311,7759,ENSG00000261371,protein_coding,5175
ENSG00000169756.16,LIMS1,ENST00000544547.5;ENST00000428064.5;ENST00000332345.10;ENST00000393310.5;ENST00000410093.5;ENST00000449684.6;ENST00000409441.5;ENST00000422797.5;ENST00000338045.7;ENST00000474038.1;ENST00000462817.5;ENST00000496653.4;ENST00000414829.2;ENST00000434274.2;ENST00000542845.3,3.2499648305477,-8.10056067629238,3.5558467837073e-14,7.61662381070104e-10,-1.84615129743592,7771,ENSG00000169756,protein_coding,3987
ENSG00000125871.13,MGME1,ENST00000377710.9;ENST00000377709.1;ENST00000377704.4;ENST00000463219.1;ENST00000467391.1,1.412647670204,-8.10227111303937,3.51741998989047e-14,7.53431361834539e-10,-1.56165168214033,2336,ENSG00000125871,protein_coding,92667
ENSG00000258342.1,,ENST00000550089.1,0.491114907294288,-8.09873317887104,3.59736274844237e-14,7.70555100716355e-10,-3.18950002568474,477,ENSG00000258342,sense_overlapping,NA
ENSG00000058404.19,CAMK2B,ENST00000350811.7;ENST00000457475.5;ENST00000395749.6;ENST00000523845.5;ENST00000425809.5;ENST00000440254.6;ENST00000358707.7;ENST00000466584.5;ENST00000353625.8;ENST00000497584.5;ENST00000489429.5;ENST00000353185.7;ENST00000258682.10;ENST00000346990.8;ENST00000347193.8;ENST00000395747.6;ENST00000433930.1;ENST00000497127.5;ENST00000495819.5;ENST00000415369.5;ENST00000424197.5;ENST00000484972.5;ENST00000421607.1;ENST00000462128.5;ENST00000470984.5;ENST00000427209.1,8.69282250371302,8.1004229085699,3.55895990677462e-14,7.62329212031124e-10,1.76034943757089,8159,ENSG00000058404,protein_coding,816
ENSG00000140025.15,EFCAB11,ENST00000316738.11;ENST00000555872.5;ENST00000557685.5;ENST00000556609.5;ENST00000553871.5;ENST00000556078.1;ENST00000556639.5;ENST00000555608.5;ENST00000550103.2;ENST00000538485.6;ENST00000556005.1;ENST00000554761.5;ENST00000555430.1,2.24662726104855,-8.07349256118134,4.22231600413562e-14,9.04420088085849e-10,-1.60471978054842,8302,ENSG00000140025,protein_coding,90141
ENSG00000135424.15,ITGA7,ENST00000553804.5;ENST00000257879.10;ENST00000554327.5;ENST00000347027.10;ENST00000452168.6;ENST00000555728.5;ENST00000557555.1;ENST00000557058.1;ENST00000557488.1;ENST00000556273.5;ENST00000554543.1;ENST00000557257.1;ENST00000553276.1;ENST00000555687.5;ENST00000554724.5;ENST00000553737.5;ENST00000556371.1;ENST00000553893.5;ENST00000555809.1;ENST00000554359.1,6.83702315903868,8.08631384749068,3.89249116771778e-14,8.33771608125149e-10,1.81034263256606,6373,ENSG00000135424,protein_coding,3679
ENSG00000031698.12,SARS,ENST00000234677.6;ENST00000482384.1;ENST00000477544.5;ENST00000369923.4;ENST00000471705.1;ENST00000468588.1,6.69016442201591,8.08268134888545,3.98325629761311e-14,8.53213498948729e-10,0.840797354454978,3836,ENSG00000031698,protein_coding,6301
ENSG00000010278.12,CD9,ENST00000382518.5;ENST00000543916.5;ENST00000536586.5;ENST00000610354.4;ENST00000382519.8;ENST00000546073.5;ENST00000538834.5;ENST00000538418.1;ENST00000009180.8;ENST00000382515.6;ENST00000481267.5;ENST00000540891.1,3.17591652290435,-8.07167685043655,4.27120805972123e-14,9.14892766392288e-10,-3.23914574612231,3299,ENSG00000010278,protein_coding,928
ENSG00000178467.17,P4HTM,ENST00000383729.8;ENST00000343546.8;ENST00000472301.5;ENST00000484115.5;ENST00000609406.1;ENST00000475629.5;ENST00000444213.5;ENST00000468374.5;ENST00000486817.1;ENST00000485210.1;ENST00000491739.5;ENST00000472796.2,6.20128996705951,8.07540239077809,4.17148734224325e-14,8.93532588708505e-10,1.08520271988659,7641,ENSG00000178467,protein_coding,54681
ENSG00000172671.19,ZFAND4,ENST00000374366.7;ENST00000344646.9;ENST00000374371.6;ENST00000374370.1;ENST00000484333.1;ENST00000465407.5;ENST00000495747.5;ENST00000497028.5;ENST00000335258.8,2.41846199586439,-8.05932686255378,4.61895628616129e-14,9.89380436495748e-10,-2.21035873896931,6232,ENSG00000172671,protein_coding,93550
ENSG00000162441.11,LZIC,ENST00000488540.5;ENST00000377223.5;ENST00000400903.6;ENST00000377213.1;ENST00000471853.1,4.1308858794383,-8.06241052792037,4.5295875103379e-14,9.70237644714379e-10,-0.926246726042764,2794,ENSG00000162441,protein_coding,84328
ENSG00000116299.16,KIAA1324,ENST00000533147.5;ENST00000531664.5;ENST00000534476.5;ENST00000526264.5;ENST00000369939.7;ENST00000457623.6;ENST00000529753.5;ENST00000527996.5;ENST00000490758.6;ENST00000533374.1;ENST00000369938.5;ENST00000369936.2;ENST00000464345.1;ENST00000527501.1,6.4689155780317,8.06253484866568,4.52602064594867e-14,9.69473622362205e-10,1.42346620052874,9300,ENSG00000116299,protein_coding,57535
ENSG00000265972.5,TXNIP,ENST00000582401.5;ENST00000488537.1;ENST00000486597.1;ENST00000425134.2,4.99013530332212,-8.03323506384652,5.44843563165338e-14,1.16705491230015e-09,-3.46939656382411,3625,ENSG00000265972,protein_coding,10628
ENSG00000167216.16,KATNAL2,ENST00000592005.5;ENST00000585469.5;ENST00000245121.9;ENST00000356157.11;ENST00000585383.1;ENST00000588433.5;ENST00000586198.5;ENST00000591522.1,2.87250912255746,-8.0203787967959,5.90975918239563e-14,1.26587041686914e-09,-1.51759496469675,4783,ENSG00000167216,protein_coding,83473
ENSG00000183576.12,SETD3,ENST00000331768.9;ENST00000446066.5;ENST00000489770.1;ENST00000453764.5;ENST00000329331.7;ENST00000630307.2;ENST00000436070.6;ENST00000357563.4;ENST00000453938.1,6.45059695922168,8.02931283456201,5.58526482363439e-14,1.19636372522249e-09,0.829494467187142,5188,ENSG00000183576,protein_coding,84193
ENSG00000168461.12,RAB31,ENST00000578921.5;ENST00000578734.5;ENST00000581109.1;ENST00000583137.1;ENST00000435762.2;ENST00000578737.5;ENST00000583921.5;ENST00000580361.1;ENST00000577796.5;ENST00000577371.1;ENST00000580795.1;ENST00000577284.1,4.83529867114753,-8.01512569857963,6.10919635629298e-14,1.30858985951796e-09,-2.26108364719763,5586,ENSG00000168461,protein_coding,11031
ENSG00000148219.16,ASTN2,ENST00000313400.8;ENST00000288520.9;ENST00000341734.8;ENST00000373986.7;ENST00000361209.6;ENST00000361477.7;ENST00000417725.1;ENST00000358637.4,3.62719634234963,-8.00841798540863,6.3735675343367e-14,1.36521816585492e-09,-2.02144326308332,8290,ENSG00000148219,protein_coding,23245
ENSG00000187730.7,GABRD,ENST00000378585.5,4.86971114122849,7.99188955028317,7.07430384646088e-14,1.51531588391192e-09,2.66223138063224,1928,ENSG00000187730,protein_coding,2563
ENSG00000011405.13,PIK3C2A,ENST00000531428.1;ENST00000265970.11;ENST00000533645.1;ENST00000532035.1;ENST00000503729.2,6.33840911835489,-8.00243388457231,6.61895590533525e-14,1.41778035492281e-09,-1.16622248841169,9204,ENSG00000011405,protein_coding,5286
ENSG00000162909.17,CAPN2,ENST00000433674.6;ENST00000434648.5;ENST00000295006.5;ENST00000483579.1;ENST00000480581.1;ENST00000474026.5;ENST00000487223.5;ENST00000492565.1;ENST00000472601.5;ENST00000498027.5;ENST00000492664.5;ENST00000463997.1,5.39600695674639,-7.98756635381888,7.26983576700123e-14,1.55719882129166e-09,-1.3129426027947,8792,ENSG00000162909,protein_coding,824
ENSG00000112902.11,SEMA5A,ENST00000382496.9;ENST00000514923.4;ENST00000513968.4;ENST00000509486.2,8.54486610703457,7.98454570777413,7.40961950276506e-14,1.58714049749228e-09,2.52065558628088,12097,ENSG00000112902,protein_coding,9037
ENSG00000107897.18,ACBD5,ENST00000396271.7;ENST00000375897.7;ENST00000375901.5;ENST00000375905.8;ENST00000375888.5;ENST00000476758.1;ENST00000426079.5;ENST00000412279.1,5.04614644662828,-7.976232407234,7.80820761725542e-14,1.67251807161611e-09,-1.18698163850686,4371,ENSG00000107897,protein_coding,91452
ENSG00000198464.13,ZNF480,ENST00000468240.6;ENST00000595962.5;ENST00000598016.5;ENST00000334564.11;ENST00000490272.1;ENST00000335090.6,2.7464503077011,-7.95514433033197,8.91698842785159e-14,1.91001892124581e-09,-1.41370410789176,4836,ENSG00000198464,protein_coding,147657
ENSG00000267640.6,,ENST00000589653.5;ENST00000443870.3;ENST00000592103.5;ENST00000587248.5;ENST00000586819.1;ENST00000636547.1,2.80950634177544,-7.94686166403601,9.39389407166538e-14,2.01217211015072e-09,-1.8236598221886,6985,ENSG00000267640,transcribed_unprocessed_pseudogene,NA
ENSG00000182809.10,CRIP2,ENST00000483017.7;ENST00000329146.8;ENST00000550577.5;ENST00000538259.2;ENST00000551836.5;ENST00000547643.5;ENST00000552643.5;ENST00000548923.5;ENST00000548989.5;ENST00000548309.1;ENST00000551738.1,5.01711269198492,7.95377738862296,8.99401105883505e-14,1.92651716880247e-09,1.79426588224768,4837,ENSG00000182809,protein_coding,1397
ENSG00000010322.15,NISCH,ENST00000479054.5;ENST00000345716.8;ENST00000488380.5;ENST00000420808.2;ENST00000489895.5;ENST00000488157.5;ENST00000490425.1;ENST00000464280.5;ENST00000481211.1;ENST00000474188.1;ENST00000485765.5;ENST00000460759.1;ENST00000488243.1;ENST00000467594.1,7.89819139983605,7.94993061991672,9.21431423289063e-14,1.97370610868517e-09,1.23399223088452,9161,ENSG00000010322,protein_coding,11188
ENSG00000139220.16,PPFIA2,ENST00000541017.5;ENST00000333447.11;ENST00000549396.5;ENST00000550584.6;ENST00000549325.5;ENST00000545296.6;ENST00000541570.6;ENST00000551461.5;ENST00000550359.6;ENST00000407050.8;ENST00000548586.5;ENST00000443686.7;ENST00000552948.5;ENST00000550018.5;ENST00000551147.1;ENST00000547180.1;ENST00000549344.5;ENST00000549917.1;ENST00000553058.5;ENST00000548670.1;ENST00000548790.1;ENST00000548453.5;ENST00000552020.1;ENST00000551442.5;ENST00000547623.5;ENST00000552006.1;ENST00000547273.1;ENST00000550798.1,8.768411383933,7.94418425075003,9.55338822305529e-14,2.04633575737844e-09,1.72298178891278,8573,ENSG00000139220,protein_coding,8499
ENSG00000111328.6,CDK2AP1,ENST00000618072.4;ENST00000261692.6;ENST00000538446.5;ENST00000535979.5;ENST00000542174.5;ENST00000544658.5;ENST00000535796.1,3.46365967720258,-7.93120405616658,1.03654130486173e-13,2.22027147501382e-09,-1.68042555807999,3117,ENSG00000111328,protein_coding,8099
ENSG00000182168.14,UNC5C,ENST00000610318.4;ENST00000453304.5;ENST00000513796.5;ENST00000506749.5;ENST00000504962.1,5.19140528334381,-7.9341137576494,1.01776453393185e-13,2.18005163168203e-09,-2.32125710570651,10685,ENSG00000182168,protein_coding,8633
ENSG00000169242.11,EFNA1,ENST00000368407.7;ENST00000368406.2;ENST00000469878.5;ENST00000474413.5;ENST00000497282.1,1.81780079117031,-7.91715257996427,1.13215307175176e-13,2.42507187969227e-09,-2.67266307101489,2539,ENSG00000169242,protein_coding,1942
ENSG00000074527.11,NTN4,ENST00000343702.8;ENST00000344911.8;ENST00000538383.5;ENST00000553059.1;ENST00000550074.1;ENST00000552603.1;ENST00000547980.1,2.07630077093085,-7.91464795951886,1.15008908744566e-13,2.46349082530861e-09,-2.2460754298746,4166,ENSG00000074527,protein_coding,59277
ENSG00000056998.18,GYG2,ENST00000398806.7;ENST00000381163.7;ENST00000381161.5;ENST00000520904.3;ENST00000469234.6;ENST00000353656.10;ENST00000453106.1;ENST00000381157.2,1.9160555894967,-7.91244404301913,1.16610403391502e-13,2.49779484064597e-09,-2.86070296505853,3646,ENSG00000056998,protein_coding,8908
ENSG00000180263.13,FGD6,ENST00000343958.8;ENST00000548069.5;ENST00000451107.3;ENST00000546711.5;ENST00000551521.5;ENST00000549499.1;ENST00000550368.1,4.02552812763877,-7.9203058310555,1.10996514501432e-13,2.37754534062067e-09,-1.77555520336739,10044,ENSG00000180263,protein_coding,55785
ENSG00000118292.8,C1orf54,ENST00000369102.5;ENST00000369099.7;ENST00000369098.3,0.424362768774319,-7.92213755089235,1.09727430852859e-13,2.35036156886823e-09,-2.06850002609471,1351,ENSG00000118292,protein_coding,79630
ENSG00000272645.3,GTF2IP20,ENST00000608760.3;ENST00000634905.1;ENST00000431663.1,2.17666833668457,-7.90744681180236,1.20323865627368e-13,2.57733720173823e-09,-1.5413495091437,4145,ENSG00000272645,transcribed_unprocessed_pseudogene,NA
ENSG00000212907.2,MT-ND4L,ENST00000361335.1,7.00829351815967,-7.92269995534533,1.0934066434188e-13,2.34207703020307e-09,-2.85516522995357,297,ENSG00000212907,protein_coding,4539
ENSG00000134996.11,OSTF1,ENST00000346234.6,3.01624969763173,-7.89869744033842,1.27109368038252e-13,2.72268266337936e-09,-1.43609600662004,1319,ENSG00000134996,protein_coding,26578
ENSG00000276023.4,DUSP14,ENST00000617516.4;ENST00000613659.1;ENST00000614411.1,3.88191200193305,7.89598569003802,1.2928828806397e-13,2.76935513033023e-09,1.70209054869848,2499,ENSG00000276023,protein_coding,11072
ENSG00000140836.14,ZFHX3,ENST00000268489.9;ENST00000397992.5;ENST00000563625.1;ENST00000558842.1,3.70058232957204,-7.90158404627602,1.24829857751573e-13,2.6738555530387e-09,-2.15509934404848,17503,ENSG00000140836,protein_coding,463
ENSG00000135414.9,GDF11,ENST00000257868.9;ENST00000546799.1,4.32295079156059,-7.90232317695775,1.24252709936276e-13,2.66149304683502e-09,-1.24721633920265,8657,ENSG00000135414,protein_coding,10220
ENSG00000008282.8,SYPL1,ENST00000455385.6;ENST00000011473.6;ENST00000464029.5;ENST00000470347.1;ENST00000634737.1;ENST00000460770.1;ENST00000483448.1,3.73833497850614,-7.89821976190887,1.27490534179906e-13,2.73084724213359e-09,-1.85475599275393,2804,ENSG00000008282,protein_coding,6856
ENSG00000065243.19,PKN2,ENST00000316005.11;ENST00000370521.7;ENST00000370513.9;ENST00000436111.1;ENST00000449189.1;ENST00000495119.1,5.61059121953647,-7.901627911665,1.24795531702694e-13,2.6731202890717e-09,-0.88856426633705,6897,ENSG00000065243,protein_coding,5586
ENSG00000221866.9,PLXNA4,ENST00000321063.8;ENST00000359827.7;ENST00000496550.1;ENST00000423507.6;ENST00000378539.5,8.62339126684928,7.90477333412626,1.22358326416178e-13,2.62091535183453e-09,1.97530119531828,16372,ENSG00000221866,protein_coding,91584
ENSG00000200253.1,RNU6-529P,ENST00000363383.1,-1.62756000352338,-7.96988608992856,8.12670116344891e-14,1.74073938921076e-09,-3.35061739850114,104,ENSG00000200253,snRNA,NA
ENSG00000170522.9,ELOVL6,ENST00000394607.7;ENST00000302274.7;ENST00000514184.5;ENST00000507451.1;ENST00000506625.5;ENST00000506461.1;ENST00000503885.1;ENST00000513003.1,4.33412544547766,-7.8886282454716,1.35387941524388e-13,2.9000097074524e-09,-1.29383675516027,7297,ENSG00000170522,protein_coding,79071
ENSG00000104267.9,CA2,ENST00000285379.9;ENST00000520127.5;ENST00000520996.5;ENST00000518231.1;ENST00000522742.1,3.41257775605565,-7.88488199598117,1.38602258120021e-13,2.96886036893084e-09,-3.89709518829863,2123,ENSG00000104267,protein_coding,760
ENSG00000174791.10,RIN1,ENST00000526246.5;ENST00000311320.8;ENST00000534824.5;ENST00000530056.1;ENST00000524804.1;ENST00000530745.3;ENST00000528006.1;ENST00000627248.1,4.31801527104511,7.87612731351358,1.4641115507195e-13,3.13612694164117e-09,2.27291998186681,5469,ENSG00000174791,protein_coding,9610
ENSG00000242861.1,,ENST00000424332.1,-0.270815303584201,-7.89637254133641,1.28975204157688e-13,2.76264887305767e-09,-3.2784365830959,348,ENSG00000242861,antisense,NA
ENSG00000102024.17,PLS3,ENST00000489283.5;ENST00000626746.2;ENST00000355899.7;ENST00000289290.7;ENST00000481823.5;ENST00000539310.5;ENST00000473026.6;ENST00000420625.6;ENST00000497870.1;ENST00000466150.1,4.27846568641822,-7.87129679166705,1.50904513134797e-13,3.23237467134735e-09,-2.19134428390184,4099,ENSG00000102024,protein_coding,5358
ENSG00000196569.11,LAMA2,ENST00000617695.4;ENST00000618192.4;ENST00000421865.2;ENST00000466230.1;ENST00000498257.5;ENST00000494137.1,3.50387191706001,-7.86638174442401,1.55616476592056e-13,3.33330492860184e-09,-2.4411053292619,10094,ENSG00000196569,protein_coding,3908
ENSG00000131089.14,ARHGEF9,ENST00000253401.10;ENST00000374878.5;ENST00000374870.8;ENST00000637040.1;ENST00000636048.1;ENST00000638021.1;ENST00000637520.1;ENST00000637417.1;ENST00000637557.1;ENST00000437457.6;ENST00000623517.3;ENST00000495564.5;ENST00000624210.3;ENST00000635729.1;ENST00000637178.1;ENST00000498761.5;ENST00000624783.3;ENST00000466925.4;ENST00000635967.1;ENST00000637723.1;ENST00000374872.4;ENST00000624843.3;ENST00000636392.1;ENST00000636102.1;ENST00000636926.1;ENST00000636276.1;ENST00000636145.1;ENST00000637855.1;ENST00000623417.3;ENST00000625116.3;ENST00000623566.3;ENST00000624355.1;ENST00000624387.3;ENST00000636539.1;ENST00000637391.1;ENST00000624538.1;ENST00000623951.1,8.33438645301499,7.87452561009053,1.47886198328219e-13,3.16772236819045e-09,1.15896781771349,13639,ENSG00000131089,protein_coding,23229
ENSG00000126803.9,HSPA2,ENST00000394709.2;ENST00000247207.6;ENST00000554883.1,4.75343623807878,-7.86699920371428,1.5501663003884e-13,3.32045621543195e-09,-2.36533019875333,5777,ENSG00000126803,protein_coding,3306
ENSG00000135926.13,TMBIM1,ENST00000258412.7;ENST00000465082.5;ENST00000396809.6;ENST00000444881.5;ENST00000445635.5;ENST00000437694.6;ENST00000439306.5;ENST00000492966.5;ENST00000429501.5;ENST00000466012.5;ENST00000425694.5;ENST00000476429.5;ENST00000495113.5;ENST00000418569.5;ENST00000440422.5;ENST00000444183.5;ENST00000453776.5;ENST00000444000.5;ENST00000453281.5;ENST00000451181.5;ENST00000621188.1;ENST00000434015.2;ENST00000413976.1;ENST00000420341.1,3.48683699679907,-7.85283711714158,1.69367810736431e-13,3.62785850597435e-09,-2.65352138538776,5098,ENSG00000135926,protein_coding,64114
ENSG00000172340.14,SUCLG2,ENST00000493112.5;ENST00000460567.5;ENST00000307227.9;ENST00000492795.1,2.46475848765941,-7.83968519389014,1.83868502543935e-13,3.93846332449109e-09,-2.15854264189329,3090,ENSG00000172340,protein_coding,8801
ENSG00000056558.10,TRAF1,ENST00000546084.5;ENST00000373887.7;ENST00000540010.1,2.5642098864645,-7.8375546095564,1.86330446296231e-13,3.99119815966527e-09,-1.84471480744313,6449,ENSG00000056558,protein_coding,7185
ENSG00000179115.10,FARSA,ENST00000588025.5;ENST00000423140.6;ENST00000314606.8;ENST00000586146.5;ENST00000588965.5;ENST00000587488.5;ENST00000593021.1;ENST00000592662.5;ENST00000586280.1;ENST00000587981.1,4.49538200463474,7.84346523784536,1.79579486360929e-13,3.8465925978511e-09,1.12922159447638,2435,ENSG00000179115,protein_coding,2193
ENSG00000131981.15,LGALS3,ENST00000553493.5;ENST00000254301.13;ENST00000553755.5;ENST00000554715.1;ENST00000556438.6;ENST00000556322.1;ENST00000556263.1,1.66542521748942,-7.83461506086611,1.897807691787e-13,4.06510407580776e-09,-2.71987450273394,2397,ENSG00000131981,protein_coding,3958
ENSG00000136436.14,CALCOCO2,ENST00000258947.7;ENST00000503463.5;ENST00000509507.5;ENST00000448105.6;ENST00000510356.5;ENST00000575560.5;ENST00000570513.5;ENST00000509415.5;ENST00000513119.5;ENST00000416445.6;ENST00000508679.5;ENST00000372317.7;ENST00000576582.5;ENST00000511697.1;ENST00000505071.5;ENST00000507076.1;ENST00000502761.1;ENST00000509014.2;ENST00000514962.5;ENST00000514267.1;ENST00000514006.1;ENST00000511816.1;ENST00000509112.1;ENST00000506971.1;ENST00000507306.1;ENST00000575461.1;ENST00000509784.1;ENST00000510997.1,5.06012620811912,-7.84683175290146,1.75843074693983e-13,3.76655865994511e-09,-1.59592596730502,8333,ENSG00000136436,protein_coding,10241
ENSG00000088543.14,C3orf18,ENST00000426034.5;ENST00000357203.7;ENST00000449241.5;ENST00000441239.5;ENST00000430746.5;ENST00000485902.1;ENST00000486175.5;ENST00000464080.5;ENST00000422619.1;ENST00000484982.1;ENST00000491269.1,2.78135279683766,-7.81385997744958,2.16007157806331e-13,4.62687332021162e-09,-1.69166788721985,3248,ENSG00000088543,protein_coding,51161
